cuenca|estacion|año|periodo|parametro|valor|val_eca1
SAMA|RSama3|2013|III|Bario|0.033|0.7
SAMA|RSama5|2013|III|Bario|0.0415|0.7
SAMA|RTala1|2013|III|Bario|0.0222|0.7
SAMA|RTara1|2013|III|Bario|0.0196|0.7
SAMA|RTica2|2013|III|Bario|0.0253|0.7
SAMA|QKovi1|2013|III|Boro|0.1277|NA
SAMA|RArum1|2013|III|Boro|0.5972|1
SAMA|RPist1|2013|III|Boro|0.9071|1
SAMA|RSala2 (SAMA)|2013|III|Boro|13.4553|1
SAMA|RSama2|2013|III|Boro|5.7093|1
SAMA|RSama3|2013|III|Boro|7.6164|1
SAMA|RSama5|2013|III|Boro|17.442|1
SAMA|RTala1|2013|III|Boro|0.9844|1
SAMA|RTara1|2013|III|Boro|1.295|1
SAMA|RTica2|2013|III|Boro|0.2699|NA
SAMA|RArum1|2013|III|Cadmio|3e-4|0.01
SAMA|QKovi1|2013|III|Calcio|13.0462|NA
SAMA|RArum1|2013|III|Calcio|386.3|NA
SAMA|RPist1|2013|III|Calcio|54.5839|NA
SAMA|RSala2 (SAMA)|2013|III|Calcio|115.2|NA
SAMA|RSama2|2013|III|Calcio|144.7|NA
SAMA|RSama3|2013|III|Calcio|163|NA
SAMA|RSama5|2013|III|Calcio|427.6|NA
SAMA|RTala1|2013|III|Calcio|149.6|NA
SAMA|RTara1|2013|III|Calcio|94.8405|NA
SAMA|RTica2|2013|III|Calcio|20.7429|NA
SAMA|QKovi1|2013|III|Cobalto|8e-4|NA
SAMA|RArum1|2013|III|Cobalto|0.0054|0.05
SAMA|RPist1|2013|III|Cobalto|6e-4|0.05
SAMA|RSama2|2013|III|Cobalto|0.0016|0.05
SAMA|RSama3|2013|III|Cobalto|9e-4|0.05
SAMA|RTala1|2013|III|Cobalto|0.0029|0.05
SAMA|RTara1|2013|III|Cobalto|2e-4|0.05
SAMA|RTica2|2013|III|Cobalto|9e-4|NA
SAMA|QKovi1|2013|III|Cobre|6.6e-4|0.1
SAMA|RArum1|2013|III|Cobre|0.00471|0.2
SAMA|RPist1|2013|III|Cobre|0.00429|0.2
SAMA|RSala2 (SAMA)|2013|III|Cobre|0.00142|0.2
SAMA|RSama2|2013|III|Cobre|0.0024|0.2
SAMA|RSama3|2013|III|Cobre|0.00197|0.2
SAMA|RSama5|2013|III|Cobre|6.7e-4|0.2
SAMA|RTala1|2013|III|Cobre|0.00502|0.2
SAMA|RTara1|2013|III|Cobre|0.00216|0.2
SAMA|RTica2|2013|III|Cobre|0.0032|0.1
SAMA|RSama5|2013|III|Estaño|0.0026|NA
SAMA|RTala1|2013|III|Estaño|5e-4|NA
SAMA|QKovi1|2013|III|Estroncio|0.0976|NA
SAMA|RArum1|2013|III|Estroncio|1.6439|NA
SAMA|RPist1|2013|III|Estroncio|0.3828|NA
SAMA|RSala2 (SAMA)|2013|III|Estroncio|0.8686|NA
SAMA|RSama2|2013|III|Estroncio|0.7649|NA
SAMA|RSama3|2013|III|Estroncio|0.9744|NA
SAMA|RSama5|2013|III|Estroncio|2.5566|NA
SAMA|RTala1|2013|III|Estroncio|0.6759|NA
SAMA|RTara1|2013|III|Estroncio|0.5373|NA
SAMA|RTica2|2013|III|Estroncio|0.1762|NA
SAMA|QKovi1|2013|III|Hierro|1.63241|NA
SAMA|RArum1|2013|III|Hierro|0.58396|5
SAMA|RPist1|2013|III|Hierro|0.6476|5
SAMA|RSala2 (SAMA)|2013|III|Hierro|0.30458|5
SAMA|RSama2|2013|III|Hierro|0.50836|5
SAMA|RSama3|2013|III|Hierro|0.45566|5
SAMA|RSama5|2013|III|Hierro|0.10476|5
SAMA|RTala1|2013|III|Hierro|0.88113|5
SAMA|RTara1|2013|III|Hierro|0.12018|5
SAMA|RTica2|2013|III|Hierro|0.86969|NA
SAMA|QKovi1|2013|III|Litio|0.0155|NA
SAMA|RArum1|2013|III|Litio|0.0388|2.5
SAMA|RPist1|2013|III|Litio|0.0705|2.5
SAMA|RSala2 (SAMA)|2013|III|Litio|1.9443|2.5
SAMA|RSama2|2013|III|Litio|0.7825|2.5
SAMA|RSama3|2013|III|Litio|1.1242|2.5
SAMA|RSama5|2013|III|Litio|2.429|2.5
SAMA|RTala1|2013|III|Litio|0.0768|2.5
SAMA|RTara1|2013|III|Litio|0.1039|2.5
SAMA|RTica2|2013|III|Litio|0.028|NA
SAMA|QKovi1|2013|III|Magnesio|5.7433|NA
SAMA|RArum1|2013|III|Magnesio|73.9963|NA
SAMA|RPist1|2013|III|Magnesio|13.7972|NA
SAMA|RSala2 (SAMA)|2013|III|Magnesio|28.3549|NA
SAMA|RSama2|2013|III|Magnesio|36.5929|NA
SAMA|RSama3|2013|III|Magnesio|38.0605|NA
SAMA|RSama5|2013|III|Magnesio|105.5|NA
SAMA|RTala1|2013|III|Magnesio|39.6435|NA
SAMA|RTara1|2013|III|Magnesio|16.3899|NA
SAMA|RTica2|2013|III|Magnesio|7.1487|NA
SAMA|QKovi1|2013|III|Manganeso|0.2249|NA
SAMA|RArum1|2013|III|Manganeso|0.2159|0.2
SAMA|RPist1|2013|III|Manganeso|0.0486|0.2
SAMA|RSala2 (SAMA)|2013|III|Manganeso|0.1881|0.2
SAMA|RSama2|2013|III|Manganeso|0.1575|0.2
SAMA|RSama3|2013|III|Manganeso|0.114|0.2
SAMA|RSama5|2013|III|Manganeso|0.0667|0.2
SAMA|RTala1|2013|III|Manganeso|0.1402|0.2
SAMA|RTara1|2013|III|Manganeso|0.0125|0.2
SAMA|RTica2|2013|III|Manganeso|0.0493|NA
SAMA|QKovi1|2013|III|Molibdeno|0.0015|NA
SAMA|RArum1|2013|III|Molibdeno|3e-4|NA
SAMA|RPist1|2013|III|Molibdeno|0.0019|NA
SAMA|RSala2 (SAMA)|2013|III|Molibdeno|0.0026|NA
SAMA|RSama2|2013|III|Molibdeno|0.002|NA
SAMA|RSama3|2013|III|Molibdeno|0.0036|NA
SAMA|RSama5|2013|III|Molibdeno|0.0047|NA
SAMA|RTala1|2013|III|Molibdeno|0.0014|NA
SAMA|RTara1|2013|III|Molibdeno|0.0041|NA
SAMA|RTica2|2013|III|Molibdeno|0.0025|NA
SAMA|QKovi1|2013|III|Niquel|0.0016|0.052
SAMA|RArum1|2013|III|Niquel|0.0113|0.2
SAMA|RPist1|2013|III|Niquel|0.001|0.2
SAMA|RSama2|2013|III|Niquel|0.0025|0.2
SAMA|RSama3|2013|III|Niquel|0.0018|0.2
SAMA|RTala1|2013|III|Niquel|0.0086|0.2
SAMA|RTara1|2013|III|Niquel|6e-4|0.2
SAMA|RTica2|2013|III|Niquel|0.0012|0.052
SAMA|QKovi1|2013|III|Plomo|7e-5|0.0025
SAMA|RArum1|2013|III|Plomo|1.8e-4|0.05
SAMA|RPist1|2013|III|Plomo|6e-4|0.05
SAMA|RSala2 (SAMA)|2013|III|Plomo|1.2e-4|0.05
SAMA|RSama2|2013|III|Plomo|1.8e-4|0.05
SAMA|RSama3|2013|III|Plomo|2.6e-4|0.05
SAMA|RTala1|2013|III|Plomo|3.4e-4|0.05
SAMA|RTara1|2013|III|Plomo|1.2e-4|0.05
SAMA|RTica2|2013|III|Plomo|0.00189|0.0025
SAMA|QKovi1|2013|III|Potasio|5.13|NA
SAMA|RArum1|2013|III|Potasio|5.664|NA
SAMA|RPist1|2013|III|Potasio|3.789|NA
SAMA|RSala2 (SAMA)|2013|III|Potasio|43.769|NA
SAMA|RSama2|2013|III|Potasio|18.75|NA
SAMA|RSama3|2013|III|Potasio|20.508|NA
SAMA|RSama5|2013|III|Potasio|44.09|NA
SAMA|RTala1|2013|III|Potasio|3.67|NA
SAMA|RTara1|2013|III|Potasio|2.982|NA
SAMA|RTica2|2013|III|Potasio|3.65|NA
SAMA|RArum1|2013|III|Selenio|0.001|0.02
SAMA|RSala2 (SAMA)|2013|III|Selenio|5e-4|0.02
SAMA|RTala1|2013|III|Selenio|5e-4|0.02
SAMA|RTara1|2013|III|Selenio|0.0015|0.02
SAMA|QKovi1|2013|III|Silicio|23.5406|NA
SAMA|RArum1|2013|III|Silicio|19.255|NA
SAMA|RPist1|2013|III|Silicio|17.0418|NA
SAMA|RSala2 (SAMA)|2013|III|Silicio|44.2685|NA
SAMA|RSama2|2013|III|Silicio|26.0706|NA
SAMA|RSama3|2013|III|Silicio|27.8617|NA
SAMA|RSama5|2013|III|Silicio|17.3968|NA
SAMA|RTala1|2013|III|Silicio|15.7904|NA
SAMA|RTara1|2013|III|Silicio|15.9633|NA
SAMA|RTica2|2013|III|Silicio|16.0223|NA
SAMA|QKovi1|2013|III|Sodio|12.4432|NA
SAMA|RArum1|2013|III|Sodio|47.8442|NA
SAMA|RPist1|2013|III|Sodio|28.9023|NA
SAMA|RSala2 (SAMA)|2013|III|Sodio|330.3|NA
SAMA|RSama2|2013|III|Sodio|152.2|NA
SAMA|RSama3|2013|III|Sodio|188.2|NA
SAMA|RSama5|2013|III|Sodio|549.2875|NA
SAMA|RTala1|2013|III|Sodio|41.4963|NA
SAMA|RTara1|2013|III|Sodio|33.6286|NA
SAMA|RTica2|2013|III|Sodio|14.0511|NA
SAMA|RArum1|2013|III|Titanio|0.006|NA
SAMA|RPist1|2013|III|Titanio|0.032|NA
SAMA|RSala2 (SAMA)|2013|III|Titanio|0.005|NA
SAMA|RSama2|2013|III|Titanio|0.009|NA
SAMA|RSama3|2013|III|Titanio|0.006|NA
SAMA|RTala1|2013|III|Titanio|0.014|NA
SAMA|RTara1|2013|III|Titanio|0.002|NA
SAMA|RTica2|2013|III|Titanio|0.026|NA
SAMA|QKovi1|2013|III|Vanadio|0.00194|NA
SAMA|RArum1|2013|III|Vanadio|9.4e-4|NA
SAMA|RPist1|2013|III|Vanadio|0.00658|NA
SAMA|RSala2 (SAMA)|2013|III|Vanadio|0.00359|NA
SAMA|RSama2|2013|III|Vanadio|0.00333|NA
SAMA|RSama3|2013|III|Vanadio|0.00293|NA
SAMA|RSama5|2013|III|Vanadio|0.00192|NA
SAMA|RTala1|2013|III|Vanadio|0.00382|NA
SAMA|RTara1|2013|III|Vanadio|0.00224|NA
SAMA|RTica2|2013|III|Vanadio|0.0068|NA
SAMA|QKovi1|2013|III|Zinc|0.008|0.12
SAMA|RArum1|2013|III|Zinc|0.027|2
SAMA|RPist1|2013|III|Zinc|0.019|2
SAMA|RSala2 (SAMA)|2013|III|Zinc|0.009|2
SAMA|RSama2|2013|III|Zinc|0.02|2
SAMA|RSama3|2013|III|Zinc|0.025|2
SAMA|RSama5|2013|III|Zinc|0.01|2
SAMA|RTala1|2013|III|Zinc|0.029|2
SAMA|RTara1|2013|III|Zinc|0.007|2
SAMA|RTica2|2013|III|Zinc|0.012|0.12
SAMA|QKovi1|2013|III|Coliformes Termotolerantes|2|2000
SAMA|RArum1|2013|III|Coliformes Termotolerantes|1.8|1000
SAMA|RPist1|2013|III|Coliformes Termotolerantes|49|1000
SAMA|RSala2 (SAMA)|2013|III|Coliformes Termotolerantes|33|1000
SAMA|RSama2|2013|III|Coliformes Termotolerantes|130|1000
SAMA|RSama3|2013|III|Coliformes Termotolerantes|23|1000
SAMA|RSama5|2013|III|Coliformes Termotolerantes|33|1000
SAMA|RTala1|2013|III|Coliformes Termotolerantes|49|1000
SAMA|RTara1|2013|III|Coliformes Termotolerantes|23|1000
SAMA|RTica2|2013|III|Coliformes Termotolerantes|330|2000
SAMA|RSama2|2014|I|Amoniaco-N|0.11|NA
SAMA|RSama3|2014|I|Amoniaco-N|0.12|NA
SAMA|RSama5|2014|I|Amoniaco-N|0.08|NA
SAMA|QKovi1|2014|I|Conductividad|213.3|1000
SAMA|RArum1|2014|I|Conductividad|2003|2500
SAMA|RPist1|2014|I|Conductividad|560.8|2500
SAMA|RSala2 (SAMA)|2014|I|Conductividad|2630|2500
SAMA|RSala3 (SAMA)|2014|I|Conductividad|585|2500
SAMA|RSama2|2014|I|Conductividad|1923|2500
SAMA|RSama3|2014|I|Conductividad|2035|2500
SAMA|RSama5|2014|I|Conductividad|5130|2500
SAMA|RTala1|2014|I|Conductividad|1250|2500
SAMA|RTara1|2014|I|Conductividad|545.5|2500
SAMA|QKovi1|2014|I|Demanda Bioquímica de Oxígeno (DBO5)|2|10
SAMA|RArum1|2014|I|Demanda Bioquímica de Oxígeno (DBO5)|3|15
SAMA|RPist1|2014|I|Demanda Bioquímica de Oxígeno (DBO5)|6|15
SAMA|RSala2 (SAMA)|2014|I|Demanda Bioquímica de Oxígeno (DBO5)|5|15
SAMA|RSala3 (SAMA)|2014|I|Demanda Bioquímica de Oxígeno (DBO5)|5|15
SAMA|RSama2|2014|I|Demanda Bioquímica de Oxígeno (DBO5)|2|15
SAMA|RSama3|2014|I|Demanda Bioquímica de Oxígeno (DBO5)|4|15
SAMA|RTala1|2014|I|Demanda Bioquímica de Oxígeno (DBO5)|4|15
SAMA|RTara1|2014|I|Demanda Bioquímica de Oxígeno (DBO5)|4|15
SAMA|QKovi1|2014|I|Demanda Química de Oxígeno (DQO)|52|NA
SAMA|RArum1|2014|I|Demanda Química de Oxígeno (DQO)|28|40
SAMA|RPist1|2014|I|Demanda Química de Oxígeno (DQO)|32|40
SAMA|RSala2 (SAMA)|2014|I|Demanda Química de Oxígeno (DQO)|24|40
SAMA|RSala3 (SAMA)|2014|I|Demanda Química de Oxígeno (DQO)|40|40
SAMA|RSama2|2014|I|Demanda Química de Oxígeno (DQO)|36|40
SAMA|RSama3|2014|I|Demanda Química de Oxígeno (DQO)|12|40
SAMA|RTala1|2014|I|Demanda Química de Oxígeno (DQO)|20|40
SAMA|RTara1|2014|I|Demanda Química de Oxígeno (DQO)|24|40
SAMA|QKovi1|2014|I|Fosfatos|0.031|NA
SAMA|RArum1|2014|I|Fosfatos|0.077|NA
SAMA|RPist1|2014|I|Fosfatos|0.311|NA
SAMA|RSala2 (SAMA)|2014|I|Fosfatos|1.388|NA
SAMA|RSala3 (SAMA)|2014|I|Fosfatos|0.025|NA
SAMA|RSama2|2014|I|Fosfatos|0.653|NA
SAMA|RSama3|2014|I|Fosfatos|0.411|NA
SAMA|RSama5|2014|I|Fosfatos|0.12|NA
SAMA|RTala1|2014|I|Fosfatos|0.111|NA
SAMA|RTara1|2014|I|Fosfatos|0.022|NA
SAMA|QKovi1|2014|I|Fósforo Total|0.0669|0.05
SAMA|RArum1|2014|I|Fósforo Total|0.0263|NA
SAMA|RPist1|2014|I|Fósforo Total|0.0882|NA
SAMA|RSala2 (SAMA)|2014|I|Fósforo Total|0.0709|NA
SAMA|RSala3 (SAMA)|2014|I|Fósforo Total|0.0925|NA
SAMA|RSama2|2014|I|Fósforo Total|0.053900000000000003|NA
SAMA|RSama3|2014|I|Fósforo Total|0.0355|NA
SAMA|RSama5|2014|I|Fósforo Total|0.0318|NA
SAMA|RTala1|2014|I|Fósforo Total|0.0505|NA
SAMA|RTara1|2014|I|Fósforo Total|0.0432|NA
SAMA|QKovi1|2014|I|Nitratos-N|0.16|NA
SAMA|RArum1|2014|I|Nitratos-N|0.5|NA
SAMA|RPist1|2014|I|Nitratos-N|0.57|NA
SAMA|RSala2 (SAMA)|2014|I|Nitratos-N|0.18|NA
SAMA|RSala3 (SAMA)|2014|I|Nitratos-N|0.08|NA
SAMA|RSama2|2014|I|Nitratos-N|0.27|NA
SAMA|RSama3|2014|I|Nitratos-N|0.07|NA
SAMA|RSama5|2014|I|Nitratos-N|0.15|NA
SAMA|RTala1|2014|I|Nitratos-N|0.72|NA
SAMA|RTara1|2014|I|Nitratos-N|0.42|NA
SAMA|QKovi1|2014|I|Oxígeno Disuelto|4.34|5
SAMA|RArum1|2014|I|Oxígeno Disuelto|6.29|4
SAMA|RPist1|2014|I|Oxígeno Disuelto|7.02|4
SAMA|RSala2 (SAMA)|2014|I|Oxígeno Disuelto|7.11|4
SAMA|RSala3 (SAMA)|2014|I|Oxígeno Disuelto|8.36|4
SAMA|RSama2|2014|I|Oxígeno Disuelto|7.55|4
SAMA|RSama3|2014|I|Oxígeno Disuelto|7.56|4
SAMA|RTala1|2014|I|Oxígeno Disuelto|6.63|4
SAMA|RTara1|2014|I|Oxígeno Disuelto|6.56|4
SAMA|QKovi1|2014|I|pH|7.81|NA
SAMA|RArum1|2014|I|pH|5.3|NA
SAMA|RPist1|2014|I|pH|8.78|NA
SAMA|RSala2 (SAMA)|2014|I|pH|8.74|NA
SAMA|RSala3 (SAMA)|2014|I|pH|8.48|NA
SAMA|RSama2|2014|I|pH|8.59|NA
SAMA|RSama3|2014|I|pH|8.37|NA
SAMA|RSama5|2014|I|pH|8.16|NA
SAMA|RTala1|2014|I|pH|8.2|NA
SAMA|RTara1|2014|I|pH|8.18|NA
SAMA|QKovi1|2014|I|Temperatura|12.22|NA
SAMA|RArum1|2014|I|Temperatura|20.48|NA
SAMA|RPist1|2014|I|Temperatura|17.45|NA
SAMA|RSala2 (SAMA)|2014|I|Temperatura|21.83|NA
SAMA|RSala3 (SAMA)|2014|I|Temperatura|23.8|NA
SAMA|RSama2|2014|I|Temperatura|23.5|NA
SAMA|RSama3|2014|I|Temperatura|22.38|NA
SAMA|RSama5|2014|I|Temperatura|28.53|NA
SAMA|RTala1|2014|I|Temperatura|21.92|NA
SAMA|RTara1|2014|I|Temperatura|17.1|NA
SAMA|QKovi1|2014|I|Aluminio|0.0607|NA
SAMA|RArum1|2014|I|Aluminio|5.1256|5
SAMA|RPist1|2014|I|Aluminio|0.2198|5
SAMA|RSala2 (SAMA)|2014|I|Aluminio|0.0417|5
SAMA|RSala3 (SAMA)|2014|I|Aluminio|0.502|5
SAMA|RSama2|2014|I|Aluminio|0.6542|5
SAMA|RSama3|2014|I|Aluminio|0.4407|5
SAMA|RSama5|2014|I|Aluminio|0.016|5
SAMA|RTala1|2014|I|Aluminio|1.1421|5
SAMA|RTara1|2014|I|Aluminio|0.1867|5
SAMA|RPist1|2014|I|Antimonio|0.00111|NA
SAMA|RSala2 (SAMA)|2014|I|Antimonio|0.01936|NA
SAMA|RSama2|2014|I|Antimonio|0.00764|NA
SAMA|RSama3|2014|I|Antimonio|0.00585|NA
SAMA|RSama5|2014|I|Antimonio|0.00468|NA
SAMA|RTara1|2014|I|Antimonio|0.00273|NA
SAMA|QKovi1|2014|I|Arsénico|0.0333|0.15
SAMA|RArum1|2014|I|Arsénico|0.0029|0.1
SAMA|RPist1|2014|I|Arsénico|0.0468|0.1
SAMA|RSala2 (SAMA)|2014|I|Arsénico|0.9109|0.1
SAMA|RSala3 (SAMA)|2014|I|Arsénico|0.0627|0.1
SAMA|RSama2|2014|I|Arsénico|0.3563|0.1
SAMA|RSama3|2014|I|Arsénico|0.2598|0.1
SAMA|RSama5|2014|I|Arsénico|0.0595|0.1
SAMA|RTala1|2014|I|Arsénico|0.0331|0.1
SAMA|RTara1|2014|I|Arsénico|0.0378|0.1
SAMA|QKovi1|2014|I|Bario|0.0134|0.7
SAMA|RArum1|2014|I|Bario|0.0277|0.7
SAMA|RPist1|2014|I|Bario|0.0311|0.7
SAMA|RSala2 (SAMA)|2014|I|Bario|0.0465|0.7
SAMA|RSala3 (SAMA)|2014|I|Bario|0.0294|0.7
SAMA|RSama2|2014|I|Bario|0.0415|0.7
SAMA|RSama3|2014|I|Bario|0.0462|0.7
SAMA|RSama5|2014|I|Bario|0.0421|0.7
SAMA|RTala1|2014|I|Bario|0.0311|0.7
SAMA|RTara1|2014|I|Bario|0.0318|0.7
SAMA|RSala2 (SAMA)|2014|I|Bismuto|6e-5|NA
SAMA|RSama5|2014|I|Bismuto|1.2e-4|NA
SAMA|QKovi1|2014|I|Boro|0.0834|NA
SAMA|RArum1|2014|I|Boro|0.2935|1
SAMA|RPist1|2014|I|Boro|0.6396|1
SAMA|RSala2 (SAMA)|2014|I|Boro|8.255|1
SAMA|RSala3 (SAMA)|2014|I|Boro|1.2269|1
SAMA|RSama2|2014|I|Boro|4.0139|1
SAMA|RSama3|2014|I|Boro|3.596|1
SAMA|RSama5|2014|I|Boro|10.9695|1
SAMA|RTala1|2014|I|Boro|0.6255|1
SAMA|RTara1|2014|I|Boro|0.543|1
SAMA|RArum1|2014|I|Cadmio|3.7e-4|0.01
SAMA|RTala1|2014|I|Cadmio|2e-4|0.01
SAMA|QKovi1|2014|I|Calcio|14.5617|NA
SAMA|RArum1|2014|I|Calcio|420|NA
SAMA|RPist1|2014|I|Calcio|62.8613|NA
SAMA|RSala2 (SAMA)|2014|I|Calcio|118|NA
SAMA|RSala3 (SAMA)|2014|I|Calcio|31.4286|NA
SAMA|RSama2|2014|I|Calcio|164.5|NA
SAMA|RSama3|2014|I|Calcio|175.5|NA
SAMA|RSama5|2014|I|Calcio|540.3|NA
SAMA|RTala1|2014|I|Calcio|177.9|NA
SAMA|RTara1|2014|I|Calcio|71.7954|NA
SAMA|QKovi1|2014|I|Cobalto|9e-4|NA
SAMA|RArum1|2014|I|Cobalto|0.0136|0.05
SAMA|RPist1|2014|I|Cobalto|4e-4|0.05
SAMA|RSala2 (SAMA)|2014|I|Cobalto|1e-4|0.05
SAMA|RSala3 (SAMA)|2014|I|Cobalto|7e-4|0.05
SAMA|RSama2|2014|I|Cobalto|0.0026|0.05
SAMA|RSama3|2014|I|Cobalto|9e-4|0.05
SAMA|RSama5|2014|I|Cobalto|1e-4|0.05
SAMA|RTala1|2014|I|Cobalto|0.0057|0.05
SAMA|RTara1|2014|I|Cobalto|4e-4|0.05
SAMA|QKovi1|2014|I|Cobre|0.00236|0.1
SAMA|RArum1|2014|I|Cobre|0.00607|0.2
SAMA|RPist1|2014|I|Cobre|0.00272|0.2
SAMA|RSala2 (SAMA)|2014|I|Cobre|0.00129|0.2
SAMA|RSala3 (SAMA)|2014|I|Cobre|0.00236|0.2
SAMA|RSama2|2014|I|Cobre|0.00309|0.2
SAMA|RSama3|2014|I|Cobre|0.00198|0.2
SAMA|RSama5|2014|I|Cobre|0.001|0.2
SAMA|RTala1|2014|I|Cobre|0.00327|0.2
SAMA|RTara1|2014|I|Cobre|0.00272|0.2
SAMA|QKovi1|2014|I|Cromo Total|1.7e-4|NA
SAMA|RArum1|2014|I|Cromo Total|4.9e-4|0.1
SAMA|RPist1|2014|I|Cromo Total|2.4e-4|0.1
SAMA|RSala3 (SAMA)|2014|I|Cromo Total|2.8e-4|0.1
SAMA|RSama2|2014|I|Cromo Total|3e-4|0.1
SAMA|RSama3|2014|I|Cromo Total|2e-4|0.1
SAMA|RTala1|2014|I|Cromo Total|2.1e-4|0.1
SAMA|RArum1|2014|I|Estaño|0.0041|NA
SAMA|RPist1|2014|I|Estaño|0.001|NA
SAMA|RTara1|2014|I|Estaño|0.0074|NA
SAMA|QKovi1|2014|I|Estroncio|0.1028|NA
SAMA|RArum1|2014|I|Estroncio|1.4102|NA
SAMA|RPist1|2014|I|Estroncio|0.4156|NA
SAMA|RSala2 (SAMA)|2014|I|Estroncio|0.8668|NA
SAMA|RSala3 (SAMA)|2014|I|Estroncio|0.3058|NA
SAMA|RSama2|2014|I|Estroncio|0.8336|NA
SAMA|RSama3|2014|I|Estroncio|0.8439|NA
SAMA|RSama5|2014|I|Estroncio|1.6699|NA
SAMA|RTala1|2014|I|Estroncio|0.7655|NA
SAMA|RTara1|2014|I|Estroncio|0.434|NA
SAMA|QKovi1|2014|I|Hierro|2.47979|NA
SAMA|RArum1|2014|I|Hierro|0.71698|5
SAMA|RPist1|2014|I|Hierro|0.33215|5
SAMA|RSala2 (SAMA)|2014|I|Hierro|0.15065|5
SAMA|RSala3 (SAMA)|2014|I|Hierro|1.51945|5
SAMA|RSama2|2014|I|Hierro|0.72111|5
SAMA|RSama3|2014|I|Hierro|0.48718|5
SAMA|RSama5|2014|I|Hierro|0.16485|5
SAMA|RTala1|2014|I|Hierro|0.7951|5
SAMA|RTara1|2014|I|Hierro|0.23881|5
SAMA|QKovi1|2014|I|Litio|0.0125|NA
SAMA|RArum1|2014|I|Litio|0.0306|2.5
SAMA|RPist1|2014|I|Litio|0.0635|2.5
SAMA|RSala2 (SAMA)|2014|I|Litio|1.5974|2.5
SAMA|RSala3 (SAMA)|2014|I|Litio|0.1751|2.5
SAMA|RSama2|2014|I|Litio|0.7182|2.5
SAMA|RSama3|2014|I|Litio|0.6402|2.5
SAMA|RSama5|2014|I|Litio|1.8277|2.5
SAMA|RTala1|2014|I|Litio|0.0615|2.5
SAMA|RTara1|2014|I|Litio|0.0487|2.5
SAMA|QKovi1|2014|I|Magnesio|4.2765|NA
SAMA|RArum1|2014|I|Magnesio|44.6481|NA
SAMA|RPist1|2014|I|Magnesio|10.3586|NA
SAMA|RSala2 (SAMA)|2014|I|Magnesio|20.4125|NA
SAMA|RSala3 (SAMA)|2014|I|Magnesio|13.8792|NA
SAMA|RSama2|2014|I|Magnesio|27.591|NA
SAMA|RSama3|2014|I|Magnesio|26.1931|NA
SAMA|RSama5|2014|I|Magnesio|64.937|NA
SAMA|RTala1|2014|I|Magnesio|30.9054|NA
SAMA|RTara1|2014|I|Magnesio|8.6106|NA
SAMA|QKovi1|2014|I|Manganeso|0.2338|NA
SAMA|RArum1|2014|I|Manganeso|0.5165|0.2
SAMA|RPist1|2014|I|Manganeso|0.0338|0.2
SAMA|RSala2 (SAMA)|2014|I|Manganeso|0.1929|0.2
SAMA|RSala3 (SAMA)|2014|I|Manganeso|0.2101|0.2
SAMA|RSama2|2014|I|Manganeso|0.2336|0.2
SAMA|RSama3|2014|I|Manganeso|0.1425|0.2
SAMA|RSama5|2014|I|Manganeso|0.1502|0.2
SAMA|RTala1|2014|I|Manganeso|0.2882|0.2
SAMA|RTara1|2014|I|Manganeso|0.0545|0.2
SAMA|QKovi1|2014|I|Molibdeno|0.0015|NA
SAMA|RPist1|2014|I|Molibdeno|0.0025|NA
SAMA|RSala2 (SAMA)|2014|I|Molibdeno|0.0032|NA
SAMA|RSala3 (SAMA)|2014|I|Molibdeno|0.0016|NA
SAMA|RSama2|2014|I|Molibdeno|0.0026|NA
SAMA|RSama3|2014|I|Molibdeno|0.0028|NA
SAMA|RSama5|2014|I|Molibdeno|0.0042|NA
SAMA|RTala1|2014|I|Molibdeno|0.0018|NA
SAMA|RTara1|2014|I|Molibdeno|0.0028|NA
SAMA|QKovi1|2014|I|Niquel|0.0017|0.052
SAMA|RArum1|2014|I|Niquel|0.0191|0.2
SAMA|RPist1|2014|I|Niquel|9e-4|0.2
SAMA|RSala2 (SAMA)|2014|I|Niquel|2e-4|0.2
SAMA|RSala3 (SAMA)|2014|I|Niquel|0.0012|0.2
SAMA|RSama2|2014|I|Niquel|0.0037|0.2
SAMA|RSama3|2014|I|Niquel|0.0021|0.2
SAMA|RSama5|2014|I|Niquel|4e-4|0.2
SAMA|RTala1|2014|I|Niquel|0.0071|0.2
SAMA|RTara1|2014|I|Niquel|0.0018|0.2
SAMA|RPist1|2014|I|Plomo|2.4e-4|0.05
SAMA|RSala3 (SAMA)|2014|I|Plomo|0.0023|0.05
SAMA|RSama2|2014|I|Plomo|4e-4|0.05
SAMA|RSama3|2014|I|Plomo|3.8e-4|0.05
SAMA|RSama5|2014|I|Plomo|1.7e-4|0.05
SAMA|RTara1|2014|I|Plomo|6.4e-4|0.05
SAMA|QKovi1|2014|I|Potasio|5.353|NA
SAMA|RArum1|2014|I|Potasio|5.247|NA
SAMA|RPist1|2014|I|Potasio|3.637|NA
SAMA|RSala2 (SAMA)|2014|I|Potasio|44.834|NA
SAMA|RSala3 (SAMA)|2014|I|Potasio|9.249|NA
SAMA|RSama2|2014|I|Potasio|21.372|NA
SAMA|RSama3|2014|I|Potasio|19.849|NA
SAMA|RSama5|2014|I|Potasio|32.861|NA
SAMA|RTala1|2014|I|Potasio|3.903|NA
SAMA|RTara1|2014|I|Potasio|3.788|NA
SAMA|QKovi1|2014|I|Selenio|7e-4|0.005
